Date,Temperature,Humidity,Irradiance,Potential,WindSpeed,location,year,month,day,dayofweek,season
1950-01-01,20.3,73.536,637.5,4.3901,0.2375,Bambili,1950,1,1,6,Winter
1950-01-02,20.352,73.225,837.5,4.2901,0.2675,Bambili,1950,1,2,0,Winter
1950-01-03,20.654,75.678,791.67,4.0553,0.47449,Bambili,1950,1,3,1,Winter
1950-01-04,21.388,73.61,850.0,4.3541,0.44123,Bambili,1950,1,4,2,Winter
1950-01-05,21.435,74.99,841.67,4.3115,0.35958,Bambili,1950,1,5,3,Winter
1950-01-06,20.851,82.928,745.83,3.8206,0.095097,Bambili,1950,1,6,4,Winter
1950-01-07,21.302,82.127,745.83,3.8206,0.62079,Bambili,1950,1,7,5,Winter
1950-01-08,22.357,72.138,875.0,4.4822,0.68988,Bambili,1950,1,8,6,Winter
1950-01-09,21.651,68.839,883.33,4.5249,0.50493,Bambili,1950,1,9,0,Winter
1950-01-10,20.629,74.242,862.5,4.4182,0.88512,Bambili,1950,1,10,1,Winter
1950-01-11,20.724,72.669,875.0,4.4822,0.92457,Bambili,1950,1,11,2,Winter
1950-01-12,21.007,73.951,879.17,4.5036,0.80799,Bambili,1950,1,12,3,Winter
1950-01-13,21.034,76.301,837.5,4.2901,0.84626,Bambili,1950,1,13,4,Winter
1950-01-14,20.792,75.842,833.33,4.2688,0.78848,Bambili,1950,1,14,5,Winter
1950-01-15,20.057,77.029,837.5,4.2901,0.26739,Bambili,1950,1,15,6,Winter
1950-01-16,19.765,72.251,895.83,4.5889,0.34885,Bambili,1950,1,16,0,Winter
1950-01-17,20.046,70.051,904.17,4.6316,0.43693,Bambili,1950,1,17,1,Winter
1950-01-18,20.974,70.186,900.0,4.6103,0.71528,Bambili,1950,1,18,2,Winter
1950-01-19,20.918,70.874,900.0,4.6103,0.36946,Bambili,1950,1,19,3,Winter
1950-01-20,21.416,70.38,908.33,4.653,0.51382,Bambili,1950,1,20,4,Winter
1950-01-21,21.578,70.05,912.5,4.6743,0.47364,Bambili,1950,1,21,5,Winter
1950-01-22,21.359,73.329,895.83,4.5889,0.6664,Bambili,1950,1,22,6,Winter
1950-01-23,21.403,69.274,908.33,4.653,0.46417,Bambili,1950,1,23,0,Winter
1950-01-24,21.508,69.114,891.67,4.5676,0.68754,Bambili,1950,1,24,1,Winter
1950-01-25,22.0,67.988,887.5,4.5462,0.43205,Bambili,1950,1,25,2,Winter
1950-01-26,21.645,78.343,833.33,4.2688,0.4507,Bambili,1950,1,26,3,Winter
1950-01-27,20.897,85.474,737.5,3.7779,0.52555,Bambili,1950,1,27,4,Winter
1950-01-28,21.317,82.283,841.67,4.3115,0.57895,Bambili,1950,1,28,5,Winter
1950-01-29,21.625,75.169,900.0,4.6103,0.75484,Bambili,1950,1,29,6,Winter
1950-01-30,21.712,74.369,887.5,4.5462,0.56711,Bambili,1950,1,30,0,Winter
1950-01-31,22.04,74.856,883.33,4.5249,0.34574,Bambili,1950,1,31,1,Winter
1950-02-01,22.151,75.446,887.5,4.5462,0.42055,Bambili,1950,2,1,2,Winter
1950-02-02,22.27,76.439,845.83,4.3328,0.4744,Bambili,1950,2,2,3,Winter
1950-02-03,21.207,82.504,779.17,3.9913,0.81413,Bambili,1950,2,3,4,Winter
1950-02-04,21.238,83.48,812.5,4.1621,0.93418,Bambili,1950,2,4,5,Winter
1950-02-05,21.152,83.332,770.83,3.9486,0.73814,Bambili,1950,2,5,6,Winter
1950-02-06,20.375,84.66,600.0,3.0735,1.2997,Bambili,1950,2,6,0,Winter
1950-02-07,20.974,76.659,887.5,4.5462,0.52113,Bambili,1950,2,7,1,Winter
1950-02-08,20.808,75.928,870.83,4.4609,0.32174,Bambili,1950,2,8,2,Winter
1950-02-09,20.476,72.426,933.33,4.781,0.44841,Bambili,1950,2,9,3,Winter
1950-02-10,20.519,69.713,945.83,4.8451,0.65808,Bambili,1950,2,10,4,Winter
1950-02-11,20.88,68.211,954.17,4.8877,0.76172,Bambili,1950,2,11,5,Winter
1950-02-12,21.279,67.21,954.17,4.8877,0.71824,Bambili,1950,2,12,6,Winter
1950-02-13,21.085,68.988,950.0,4.8664,0.54395,Bambili,1950,2,13,0,Winter
1950-02-14,21.517,67.264,958.33,4.9091,0.51118,Bambili,1950,2,14,1,Winter
1950-02-15,21.573,67.678,970.83,4.9731,0.37463,Bambili,1950,2,15,2,Winter
1950-02-16,21.347,67.703,962.5,4.9304,0.45815,Bambili,1950,2,16,3,Winter
1950-02-17,21.185,68.342,970.83,4.9731,0.6187,Bambili,1950,2,17,4,Winter
1950-02-18,20.801,67.543,966.67,4.9518,1.2058,Bambili,1950,2,18,5,Winter
1950-02-19,20.857,66.723,970.83,4.9731,0.72935,Bambili,1950,2,19,6,Winter
1950-02-20,20.81,64.5,979.17,5.0158,1.1009,Bambili,1950,2,20,0,Winter
1950-02-21,21.078,64.672,983.33,5.0372,0.47855,Bambili,1950,2,21,1,Winter
1950-02-22,21.559,64.788,979.17,5.0158,0.4162,Bambili,1950,2,22,2,Winter
1950-02-23,21.396,67.089,979.17,5.0158,0.43312,Bambili,1950,2,23,3,Winter
1950-02-24,21.614,70.079,954.17,4.8877,0.4749,Bambili,1950,2,24,4,Winter
1950-02-25,22.334,69.766,975.0,4.9945,0.39388,Bambili,1950,2,25,5,Winter
1950-02-26,22.84,72.45,920.83,4.717,0.44501,Bambili,1950,2,26,6,Winter
1950-02-27,22.883,71.981,916.67,4.6957,0.34346,Bambili,1950,2,27,0,Winter
1950-02-28,22.435,71.922,937.5,4.8024,0.91405,Bambili,1950,2,28,1,Winter
1950-03-01,21.673,82.168,866.67,4.4395,0.9098,Bambili,1950,3,1,2,Spring
1950-03-02,20.407,90.452,654.17,3.351,1.096,Bambili,1950,3,2,3,Spring
1950-03-03,21.364,87.989,800.0,4.098,1.0039,Bambili,1950,3,3,4,Spring
1950-03-04,21.66,86.96,766.67,3.9273,0.15297,Bambili,1950,3,4,5,Spring
1950-03-05,21.309,88.287,650.0,3.3296,0.35362,Bambili,1950,3,5,6,Spring
1950-03-06,21.404,88.06,758.33,3.8846,0.73849,Bambili,1950,3,6,0,Spring
1950-03-07,21.752,78.886,962.5,4.9304,0.81481,Bambili,1950,3,7,1,Spring
1950-03-08,21.735,71.551,991.67,5.0798,0.97431,Bambili,1950,3,8,2,Spring
1950-03-09,22.012,72.935,987.5,5.0585,0.51227,Bambili,1950,3,9,3,Spring
1950-03-10,21.654,75.421,962.5,4.9304,1.1259,Bambili,1950,3,10,4,Spring
1950-03-11,21.83,74.614,970.83,4.9731,0.95247,Bambili,1950,3,11,5,Spring
1950-03-12,21.9,74.071,962.5,4.9304,0.5506,Bambili,1950,3,12,6,Spring
1950-03-13,22.582,73.617,925.0,4.7383,0.54245,Bambili,1950,3,13,0,Spring
1950-03-14,22.635,76.684,929.17,4.7597,0.41656,Bambili,1950,3,14,1,Spring
1950-03-15,22.888,73.42,904.17,4.6316,0.44524,Bambili,1950,3,15,2,Spring
1950-03-16,22.091,78.843,908.33,4.653,0.69873,Bambili,1950,3,16,3,Spring
1950-03-17,21.463,85.399,758.33,3.8846,0.88285,Bambili,1950,3,17,4,Spring
1950-03-18,20.561,87.915,704.17,3.6071,0.47239,Bambili,1950,3,18,5,Spring
1950-03-19,21.194,85.77,820.83,4.2047,0.42211,Bambili,1950,3,19,6,Spring
1950-03-20,21.487,83.508,908.33,4.653,0.74164,Bambili,1950,3,20,0,Spring
1950-03-21,20.891,82.248,912.5,4.6743,1.0886,Bambili,1950,3,21,1,Spring
1950-03-22,21.164,80.514,879.17,4.5036,0.71536,Bambili,1950,3,22,2,Spring
1950-03-23,21.141,83.752,741.67,3.7992,0.9402,Bambili,1950,3,23,3,Spring
1950-03-24,21.844,81.465,866.67,4.4395,0.35951,Bambili,1950,3,24,4,Spring
1950-03-25,21.812,83.562,829.17,4.2474,0.1909,Bambili,1950,3,25,5,Spring
1950-03-26,21.454,84.361,791.67,4.0553,0.2813,Bambili,1950,3,26,6,Spring
1950-03-27,21.987,80.865,904.17,4.6316,0.54575,Bambili,1950,3,27,0,Spring
1950-03-28,22.367,73.127,1000.0,5.1225,0.58521,Bambili,1950,3,28,1,Spring
1950-03-29,22.588,71.736,995.83,5.1012,0.46833,Bambili,1950,3,29,2,Spring
1950-03-30,23.169,72.933,979.17,5.0158,0.31297,Bambili,1950,3,30,3,Spring
1950-03-31,23.128,78.371,912.5,4.6743,0.57032,Bambili,1950,3,31,4,Spring
1950-04-01,22.441,83.694,804.17,4.1194,0.6142,Bambili,1950,4,1,5,Spring
1950-04-02,20.909,89.215,712.5,3.6498,0.53182,Bambili,1950,4,2,6,Spring
1950-04-03,18.667,95.027,583.33,2.9881,0.7882,Bambili,1950,4,3,0,Spring
1950-04-04,18.331,95.004,670.83,3.4364,0.98128,Bambili,1950,4,4,1,Spring
1950-04-05,18.542,95.467,641.67,3.287,0.87579,Bambili,1950,4,5,2,Spring
1950-04-06,18.941,95.229,629.17,3.2229,0.60247,Bambili,1950,4,6,3,Spring
1950-04-07,20.358,91.368,841.67,4.3115,0.6333,Bambili,1950,4,7,4,Spring
1950-04-08,21.274,89.324,816.67,4.1834,0.45229,Bambili,1950,4,8,5,Spring
1950-04-09,21.178,89.799,833.33,4.2688,0.58926,Bambili,1950,4,9,6,Spring
1950-04-10,21.223,89.338,766.67,3.9273,1.1827,Bambili,1950,4,10,0,Spring
1950-04-11,20.839,90.108,829.17,4.2474,0.99761,Bambili,1950,4,11,1,Spring
1950-04-12,20.126,89.922,654.17,3.351,0.69323,Bambili,1950,4,12,2,Spring
1950-04-13,20.997,80.886,1008.3,5.1652,0.33545,Bambili,1950,4,13,3,Spring
1950-04-14,21.014,81.576,883.33,4.5249,0.32152,Bambili,1950,4,14,4,Spring
1950-04-15,20.966,81.484,979.17,5.0158,0.69242,Bambili,1950,4,15,5,Spring
1950-04-16,21.627,80.808,1000.0,5.1225,0.31773,Bambili,1950,4,16,6,Spring
1950-04-17,21.952,80.803,979.17,5.0158,0.29333,Bambili,1950,4,17,0,Spring
1950-04-18,21.724,84.766,900.0,4.6103,0.42857,Bambili,1950,4,18,1,Spring
1950-04-19,21.815,85.885,829.17,4.2474,0.15912,Bambili,1950,4,19,2,Spring
1950-04-20,21.279,87.813,770.83,3.9486,0.3174,Bambili,1950,4,20,3,Spring
1950-04-21,21.47,87.656,762.5,3.9059,0.27999,Bambili,1950,4,21,4,Spring
1950-04-22,19.949,93.906,629.17,3.2229,0.8848,Bambili,1950,4,22,5,Spring
1950-04-23,19.445,94.719,600.0,3.0735,0.83392,Bambili,1950,4,23,6,Spring
1950-04-24,20.986,90.926,841.67,4.3115,0.30225,Bambili,1950,4,24,0,Spring
1950-04-25,20.215,93.357,695.83,3.5644,0.47066,Bambili,1950,4,25,1,Spring
1950-04-26,19.65,94.438,658.33,3.3723,0.16744,Bambili,1950,4,26,2,Spring
1950-04-27,19.94,93.035,716.67,3.6711,0.094965,Bambili,1950,4,27,3,Spring
1950-04-28,19.741,93.838,733.33,3.7565,0.33479,Bambili,1950,4,28,4,Spring
1950-04-29,19.852,93.234,675.0,3.4577,0.22434,Bambili,1950,4,29,5,Spring
1950-04-30,19.626,93.567,716.67,3.6711,0.37445,Bambili,1950,4,30,6,Spring
1950-05-01,19.955,92.715,745.83,3.8206,0.29976,Bambili,1950,5,1,0,Spring
1950-05-02,20.244,92.435,666.67,3.415,0.36493,Bambili,1950,5,2,1,Spring
1950-05-03,19.247,94.961,583.33,2.9881,0.31523,Bambili,1950,5,3,2,Spring
1950-05-04,19.831,94.431,729.17,3.7352,0.63519,Bambili,1950,5,4,3,Spring
1950-05-05,20.523,91.779,787.5,4.034,0.55046,Bambili,1950,5,5,4,Spring
1950-05-06,20.133,92.279,733.33,3.7565,0.09413,Bambili,1950,5,6,5,Spring
1950-05-07,19.068,94.187,704.17,3.6071,0.677,Bambili,1950,5,7,6,Spring
1950-05-08,20.283,91.636,754.17,3.8632,0.57428,Bambili,1950,5,8,0,Spring
1950-05-09,21.043,90.009,850.0,4.3541,1.2433,Bambili,1950,5,9,1,Spring
1950-05-10,21.141,88.619,754.17,3.8632,0.93979,Bambili,1950,5,10,2,Spring
1950-05-11,21.353,89.259,745.83,3.8206,0.46162,Bambili,1950,5,11,3,Spring
1950-05-12,19.972,93.593,658.33,3.3723,0.63826,Bambili,1950,5,12,4,Spring
1950-05-13,20.156,92.559,775.0,3.97,0.51427,Bambili,1950,5,13,5,Spring
1950-05-14,20.67,91.2,820.83,4.2047,0.44202,Bambili,1950,5,14,6,Spring
1950-05-15,19.921,92.803,704.17,3.6071,0.66822,Bambili,1950,5,15,0,Spring
1950-05-16,20.947,88.838,866.67,4.4395,0.54329,Bambili,1950,5,16,1,Spring
1950-05-17,19.928,91.679,729.17,3.7352,0.40713,Bambili,1950,5,17,2,Spring
1950-05-18,19.563,93.25,712.5,3.6498,0.48148,Bambili,1950,5,18,3,Spring
1950-05-19,18.853,95.431,625.0,3.2016,0.43374,Bambili,1950,5,19,4,Spring
1950-05-20,18.461,94.924,641.67,3.287,0.38906,Bambili,1950,5,20,5,Spring
1950-05-21,17.826,95.92,625.0,3.2016,0.27204,Bambili,1950,5,21,6,Spring
1950-05-22,18.295,94.735,666.67,3.415,0.44952,Bambili,1950,5,22,0,Spring
1950-05-23,18.613,94.092,662.5,3.3937,0.37993,Bambili,1950,5,23,1,Spring
1950-05-24,18.398,93.225,616.67,3.1589,0.55832,Bambili,1950,5,24,2,Spring
1950-05-25,18.79,91.261,704.17,3.6071,0.48371,Bambili,1950,5,25,3,Spring
1950-05-26,19.066,88.476,679.17,3.4791,0.73138,Bambili,1950,5,26,4,Spring
1950-05-27,20.188,85.085,854.17,4.3755,0.7565,Bambili,1950,5,27,5,Spring
1950-05-28,20.163,87.304,829.17,4.2474,0.59209,Bambili,1950,5,28,6,Spring
1950-05-29,20.823,86.273,875.0,4.4822,0.71777,Bambili,1950,5,29,0,Spring
1950-05-30,20.833,87.914,729.17,3.7352,0.15405,Bambili,1950,5,30,1,Spring
1950-05-31,20.955,88.35,775.0,3.97,0.1572,Bambili,1950,5,31,2,Spring
1950-06-01,18.93,95.556,587.5,3.0095,0.84257,Bambili,1950,6,1,3,Summer
1950-06-02,18.605,96.17,654.17,3.351,0.63556,Bambili,1950,6,2,4,Summer
1950-06-03,17.868,97.013,504.17,2.5826,0.30459,Bambili,1950,6,3,5,Summer
1950-06-04,17.87,95.196,712.5,3.6498,0.32192,Bambili,1950,6,4,6,Summer
1950-06-05,18.483,94.565,737.5,3.7779,0.60982,Bambili,1950,6,5,0,Summer
1950-06-06,19.404,92.719,729.17,3.7352,0.4775,Bambili,1950,6,6,1,Summer
1950-06-07,19.563,92.662,725.0,3.7138,0.5676,Bambili,1950,6,7,2,Summer
1950-06-08,19.916,90.792,791.67,4.0553,0.85497,Bambili,1950,6,8,3,Summer
1950-06-09,19.811,90.688,666.67,3.415,0.35876,Bambili,1950,6,9,4,Summer
1950-06-10,18.554,94.954,616.67,3.1589,0.3983,Bambili,1950,6,10,5,Summer
1950-06-11,18.438,94.806,679.17,3.4791,0.23032,Bambili,1950,6,11,6,Summer
1950-06-12,17.823,96.169,575.0,2.9455,0.96512,Bambili,1950,6,12,0,Summer
1950-06-13,17.357,96.575,487.5,2.4972,1.133,Bambili,1950,6,13,1,Summer
1950-06-14,18.033,95.34,654.17,3.351,0.18876,Bambili,1950,6,14,2,Summer
1950-06-15,18.134,95.198,600.0,3.0735,0.27273,Bambili,1950,6,15,3,Summer
1950-06-16,17.896,95.727,662.5,3.3937,0.055411,Bambili,1950,6,16,4,Summer
1950-06-17,17.906,96.057,595.83,3.0522,0.34198,Bambili,1950,6,17,5,Summer
1950-06-18,18.13,96.065,662.5,3.3937,0.45203,Bambili,1950,6,18,6,Summer
1950-06-19,18.226,96.172,616.67,3.1589,0.034121,Bambili,1950,6,19,0,Summer
1950-06-20,18.15,95.695,612.5,3.1375,0.174,Bambili,1950,6,20,1,Summer
1950-06-21,18.93,92.695,637.5,3.2656,0.19464,Bambili,1950,6,21,2,Summer
1950-06-22,18.386,93.805,650.0,3.3296,0.56424,Bambili,1950,6,22,3,Summer
1950-06-23,18.17,94.882,541.67,2.7747,0.55379,Bambili,1950,6,23,4,Summer
1950-06-24,18.183,94.412,533.33,2.732,0.14309,Bambili,1950,6,24,5,Summer
1950-06-25,18.701,92.051,666.67,3.415,0.37805,Bambili,1950,6,25,6,Summer
1950-06-26,18.541,93.537,604.17,3.0949,0.49912,Bambili,1950,6,26,0,Summer
1950-06-27,17.801,95.07,604.17,3.0949,0.14931,Bambili,1950,6,27,1,Summer
1950-06-28,18.853,90.717,729.17,3.7352,0.45476,Bambili,1950,6,28,2,Summer
1950-06-29,18.545,92.717,595.83,3.0522,0.2931,Bambili,1950,6,29,3,Summer
1950-06-30,18.553,91.757,695.83,3.5644,0.61067,Bambili,1950,6,30,4,Summer
1950-07-01,17.518,94.544,616.67,3.1589,0.87871,Bambili,1950,7,1,5,Summer
1950-07-02,17.011,96.462,491.67,2.5186,0.88324,Bambili,1950,7,2,6,Summer
1950-07-03,16.937,96.205,579.17,2.9668,0.99488,Bambili,1950,7,3,0,Summer
1950-07-04,17.203,94.564,666.67,3.415,1.0595,Bambili,1950,7,4,1,Summer
1950-07-05,17.151,95.397,558.33,2.8601,0.68119,Bambili,1950,7,5,2,Summer
1950-07-06,16.639,96.836,388.67,1.991,0.79225,Bambili,1950,7,6,3,Summer
1950-07-07,16.805,96.797,470.83,2.4119,0.78887,Bambili,1950,7,7,4,Summer
1950-07-08,17.432,93.964,645.83,3.3083,1.0864,Bambili,1950,7,8,5,Summer
1950-07-09,17.769,92.146,745.83,3.8206,1.189,Bambili,1950,7,9,6,Summer
1950-07-10,17.124,92.829,629.17,3.2229,1.2919,Bambili,1950,7,10,0,Summer
1950-07-11,17.102,92.966,675.0,3.4577,1.2578,Bambili,1950,7,11,1,Summer
1950-07-12,16.547,93.047,583.33,2.9881,1.1244,Bambili,1950,7,12,2,Summer
1950-07-13,15.9,93.028,487.5,2.4972,1.1429,Bambili,1950,7,13,3,Summer
1950-07-14,16.3,94.182,566.67,2.9028,0.66653,Bambili,1950,7,14,4,Summer
1950-07-15,17.108,93.097,658.33,3.3723,0.97491,Bambili,1950,7,15,5,Summer
1950-07-16,17.29,93.71,650.0,3.3296,1.1101,Bambili,1950,7,16,6,Summer
1950-07-17,16.548,95.806,491.67,2.5186,1.0414,Bambili,1950,7,17,0,Summer
1950-07-18,16.787,95.983,516.67,2.6466,1.1244,Bambili,1950,7,18,1,Summer
1950-07-19,16.681,96.126,508.33,2.604,0.61291,Bambili,1950,7,19,2,Summer
1950-07-20,16.012,96.861,194.32,0.99539,0.55959,Bambili,1950,7,20,3,Summer
1950-07-21,16.923,93.351,558.33,2.8601,1.2335,Bambili,1950,7,21,4,Summer
1950-07-22,16.619,93.823,525.0,2.6893,1.2235,Bambili,1950,7,22,5,Summer
1950-07-23,16.772,94.733,466.67,2.3905,1.0319,Bambili,1950,7,23,6,Summer
1950-07-24,16.635,95.951,550.0,2.8174,0.70234,Bambili,1950,7,24,0,Summer
1950-07-25,16.532,95.415,616.67,3.1589,1.0399,Bambili,1950,7,25,1,Summer
1950-07-26,16.409,95.809,554.17,2.8387,0.92935,Bambili,1950,7,26,2,Summer
1950-07-27,16.557,96.215,415.4,2.1279,1.0365,Bambili,1950,7,27,3,Summer
1950-07-28,16.697,95.55,504.17,2.5826,0.95452,Bambili,1950,7,28,4,Summer
1950-07-29,17.167,93.641,554.17,2.8387,1.1017,Bambili,1950,7,29,5,Summer
1950-07-30,17.369,92.158,670.83,3.4364,1.2137,Bambili,1950,7,30,6,Summer
1950-07-31,16.156,95.978,302.92,1.5517,1.0698,Bambili,1950,7,31,0,Summer
1950-08-01,16.488,96.263,504.17,2.5826,0.7509,Bambili,1950,8,1,1,Summer
1950-08-02,16.546,96.17,310.29,1.5895,0.61991,Bambili,1950,8,2,2,Summer
1950-08-03,16.935,96.129,495.83,2.5399,1.0113,Bambili,1950,8,3,3,Summer
1950-08-04,16.655,93.832,334.07,1.7113,0.93371,Bambili,1950,8,4,4,Summer
1950-08-05,17.272,89.591,775.0,3.97,1.0967,Bambili,1950,8,5,5,Summer
1950-08-06,17.365,89.866,600.0,3.0735,0.72363,Bambili,1950,8,6,6,Summer
1950-08-07,16.802,94.691,700.0,3.5858,0.8364,Bambili,1950,8,7,0,Summer
1950-08-08,16.83,93.279,658.33,3.3723,1.0745,Bambili,1950,8,8,1,Summer
1950-08-09,17.5,91.465,662.5,3.3937,1.3409,Bambili,1950,8,9,2,Summer
1950-08-10,16.459,95.204,575.0,2.9455,0.97874,Bambili,1950,8,10,3,Summer
1950-08-11,15.911,97.143,335.15,1.7168,0.93279,Bambili,1950,8,11,4,Summer
1950-08-12,16.038,95.654,257.71,1.3201,1.2016,Bambili,1950,8,12,5,Summer
1950-08-13,16.622,94.689,335.19,1.717,1.1857,Bambili,1950,8,13,6,Summer
1950-08-14,17.707,91.921,758.33,3.8846,0.92551,Bambili,1950,8,14,0,Summer
1950-08-15,17.442,94.799,591.67,3.0308,0.56226,Bambili,1950,8,15,1,Summer
1950-08-16,16.944,96.624,508.33,2.604,0.62875,Bambili,1950,8,16,2,Summer
1950-08-17,17.08,96.425,487.5,2.4972,0.77913,Bambili,1950,8,17,3,Summer
1950-08-18,16.81,96.361,256.99,1.3164,0.96501,Bambili,1950,8,18,4,Summer
1950-08-19,15.62,98.773,237.25,1.2153,0.86147,Bambili,1950,8,19,5,Summer
1950-08-20,15.269,99.051,216.54,1.1092,0.89837,Bambili,1950,8,20,6,Summer
1950-08-21,15.542,96.753,265.1,1.358,1.0791,Bambili,1950,8,21,0,Summer
1950-08-22,15.289,97.742,307.63,1.5758,0.63799,Bambili,1950,8,22,1,Summer
1950-08-23,16.743,93.292,791.67,4.0553,0.67401,Bambili,1950,8,23,2,Summer
1950-08-24,16.223,97.131,587.5,3.0095,0.56575,Bambili,1950,8,24,3,Summer
1950-08-25,15.889,97.533,529.17,2.7107,0.66062,Bambili,1950,8,25,4,Summer
1950-08-26,16.195,97.412,570.83,2.9241,0.75382,Bambili,1950,8,26,5,Summer
1950-08-27,15.162,97.848,508.33,2.604,0.65332,Bambili,1950,8,27,6,Summer
1950-08-28,15.54,97.906,195.62,1.0021,0.57516,Bambili,1950,8,28,0,Summer
1950-08-29,15.102,97.274,237.85,1.2184,0.78674,Bambili,1950,8,29,1,Summer
1950-08-30,17.044,92.849,750.0,3.8419,0.62462,Bambili,1950,8,30,2,Summer
1950-08-31,17.566,90.876,845.83,4.3328,0.47595,Bambili,1950,8,31,3,Summer
1950-09-01,17.109,92.302,733.33,3.7565,0.6797,Bambili,1950,9,1,4,Fall
1950-09-02,16.868,94.988,691.67,3.5431,0.90078,Bambili,1950,9,2,5,Fall
1950-09-03,16.38,95.406,662.5,3.3937,0.30351,Bambili,1950,9,3,6,Fall
1950-09-04,16.571,95.835,562.5,2.8814,0.71303,Bambili,1950,9,4,0,Fall
1950-09-05,15.794,97.363,583.33,2.9881,0.7913,Bambili,1950,9,5,1,Fall
1950-09-06,16.726,94.468,700.0,3.5858,0.39671,Bambili,1950,9,6,2,Fall
1950-09-07,17.53,93.658,666.67,3.415,0.22108,Bambili,1950,9,7,3,Fall
1950-09-08,18.318,91.851,779.17,3.9913,0.42417,Bambili,1950,9,8,4,Fall
1950-09-09,17.882,94.61,695.83,3.5644,0.21221,Bambili,1950,9,9,5,Fall
1950-09-10,17.805,95.294,708.33,3.6285,0.20539,Bambili,1950,9,10,6,Fall
1950-09-11,17.881,93.537,708.33,3.6285,0.11775,Bambili,1950,9,11,0,Fall
1950-09-12,16.991,95.555,625.0,3.2016,0.65717,Bambili,1950,9,12,1,Fall
1950-09-13,16.591,97.535,575.0,2.9455,0.56382,Bambili,1950,9,13,2,Fall
1950-09-14,17.866,95.172,745.83,3.8206,0.32867,Bambili,1950,9,14,3,Fall
1950-09-15,17.237,97.247,550.0,2.8174,0.23823,Bambili,1950,9,15,4,Fall
1950-09-16,17.363,97.238,495.83,2.5399,0.71044,Bambili,1950,9,16,5,Fall
1950-09-17,17.483,96.789,604.17,3.0949,0.49305,Bambili,1950,9,17,6,Fall
1950-09-18,16.984,97.202,458.33,2.3478,0.62137,Bambili,1950,9,18,0,Fall
1950-09-19,17.434,95.768,695.83,3.5644,0.22363,Bambili,1950,9,19,1,Fall
1950-09-20,17.022,97.615,570.83,2.9241,0.52798,Bambili,1950,9,20,2,Fall
1950-09-21,17.429,96.296,675.0,3.4577,0.087576,Bambili,1950,9,21,3,Fall
1950-09-22,18.256,94.886,741.67,3.7992,0.24702,Bambili,1950,9,22,4,Fall
1950-09-23,17.863,96.594,604.17,3.0949,0.33207,Bambili,1950,9,23,5,Fall
1950-09-24,18.03,95.458,704.17,3.6071,0.15167,Bambili,1950,9,24,6,Fall
1950-09-25,17.283,96.769,629.17,3.2229,0.057662,Bambili,1950,9,25,0,Fall
1950-09-26,16.905,95.946,687.5,3.5217,0.38867,Bambili,1950,9,26,1,Fall
1950-09-27,17.4,94.325,766.67,3.9273,0.46266,Bambili,1950,9,27,2,Fall
1950-09-28,18.261,91.83,816.67,4.1834,0.37007,Bambili,1950,9,28,3,Fall
1950-09-29,17.278,94.72,633.33,3.2443,0.3696,Bambili,1950,9,29,4,Fall
1950-09-30,16.703,96.658,533.33,2.732,0.70878,Bambili,1950,9,30,5,Fall
1950-10-01,16.994,95.657,745.83,3.8206,0.076186,Bambili,1950,10,1,6,Fall
1950-10-02,17.747,93.681,737.5,3.7779,0.23487,Bambili,1950,10,2,0,Fall
1950-10-03,17.506,95.588,645.83,3.3083,0.2182,Bambili,1950,10,3,1,Fall
1950-10-04,17.527,94.915,641.67,3.287,0.23056,Bambili,1950,10,4,2,Fall
1950-10-05,17.31,96.109,716.67,3.6711,0.35467,Bambili,1950,10,5,3,Fall
1950-10-06,17.438,95.78,716.67,3.6711,0.13353,Bambili,1950,10,6,4,Fall
1950-10-07,17.681,95.318,720.83,3.6925,0.16322,Bambili,1950,10,7,5,Fall
1950-10-08,17.404,96.367,629.17,3.2229,0.09779,Bambili,1950,10,8,6,Fall
1950-10-09,17.626,95.424,737.5,3.7779,0.42842,Bambili,1950,10,9,0,Fall
1950-10-10,17.599,95.702,604.17,3.0949,0.35046,Bambili,1950,10,10,1,Fall
1950-10-11,17.686,95.637,633.33,3.2443,0.43893,Bambili,1950,10,11,2,Fall
1950-10-12,17.435,95.867,683.33,3.5004,0.20249,Bambili,1950,10,12,3,Fall
1950-10-13,17.139,96.112,695.83,3.5644,0.66723,Bambili,1950,10,13,4,Fall
1950-10-14,16.729,96.069,679.17,3.4791,0.31237,Bambili,1950,10,14,5,Fall
1950-10-15,17.348,95.465,712.5,3.6498,0.28553,Bambili,1950,10,15,6,Fall
1950-10-16,17.923,92.894,787.5,4.034,0.43171,Bambili,1950,10,16,0,Fall
1950-10-17,18.663,90.455,858.33,4.3968,0.58559,Bambili,1950,10,17,1,Fall
1950-10-18,18.191,91.619,808.33,4.1407,0.48454,Bambili,1950,10,18,2,Fall
1950-10-19,17.379,94.582,700.0,3.5858,0.66912,Bambili,1950,10,19,3,Fall
1950-10-20,17.584,92.666,729.17,3.7352,0.3434,Bambili,1950,10,20,4,Fall
1950-10-21,17.562,91.459,825.0,4.2261,0.44795,Bambili,1950,10,21,5,Fall
1950-10-22,17.771,91.761,783.33,4.0126,0.40731,Bambili,1950,10,22,6,Fall
1950-10-23,17.783,92.049,708.33,3.6285,0.29546,Bambili,1950,10,23,0,Fall
1950-10-24,17.3,95.081,675.0,3.4577,0.60855,Bambili,1950,10,24,1,Fall
